Year,USDNo,StudentID,Race,Gender,IEP,ESOL,Lunch,PHYS1,PHYS2,PHYS3,PHYS4,PHYS5,PHYS6,PHYS7,SOC8,SOC9,SOC10,SOC11,SOC12,SOC13,SYM14,SYM15,SYM16,SYM17,SYM18,GK19,GK20,GK21,GK22,GK23,OC24,OC25,OC26,OC27,OC28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,MC36,MC37,MC38,MC39,MC40,MC41,WH42,WH43,WH44,WH45,WH46,ATT47,ATT48,ATT49,ATT50,ATT51,PHYS1S,PHYS2S,PHYS3S,PHYS4S,PHYS5S,PHYS6S,PHYS7S,SOC8S,SOC9S,SOC10S,SOC11S,SOC12S,SOC13S,SYM14S,SYM15S,SYM16S,SYM17S,SYM18S,GK19S,GK20S,GK21S,GK22S,GK23S,OC24S,OC25S,OC26S,OC27S,OC28S,WL29S,WL30S,WL31S,WL32S,WL33S,WL34S,WL35S,MC36S,MC37S,MC38S,MC39S,MC40S,MC41S,WH42S,WH43S,WH44S,WH45S,WH46S,ATT47S,ATT48S,ATT49S,ATT50S,ATT51S,ESOL_Participation_Code,lunch_re,male,minority,iep_re,phys,soc,sym,gk,oc,wl,mc,wh,att,keli_s
2008,480,3120000014,hispanic/latino,female,NO IEP - Regular Education,ELL,Reduced Price Lunch,somewhat,somewhat,mastered,mastered,mastered,somewhat,somewhat,sometimes,sometimes,sometimes,often,sometimes,sometimes,often,sometimes,often,never,never,some,none,never,never,never,never,rarely,rarely,never,rarely,some,some,rarely,rarely,no,never,rarely,no,no,none,none,never,never,often,sometimes,sometimes,sometimes,often,rarely,sometimes,sometimes,sometimes,rarely,mastered,mastered,mastered,mastered,mastered,somewhat,somewhat,often,often,often,often,often,often,often,sometimes,often,never,never,some,some,rarely,sometimes,sometimes,rarely,sometimes,often,sometimes,often,most,some,sometimes,often,first only,never,never,yes,sometimes,some,some,sometimes,sometimes,often,often,sometimes,often,often,often,often,often,sometimes,often,,1,0,1,0,1.4285714286,2.1666666667,1.6,0.2,0.6,0.7142857143,0,2.4,1.6,1.8666666667
2008,480,3120000021,hispanic/latino,female,NO IEP - Regular Education,ELL,Free Lunch,mastered,mastered,mastered,mastered,mastered,somewhat,somewhat,often,often,sometimes,often,often,often,often,sometimes,often,sometimes,rarely,some,most,sometimes,sometimes,rarely,often,often,often,sometimes,sometimes,most,most,often,often,both,sometimes,sometimes,yes,sometimes,some,many,sometimes,sometimes,often,often,sometimes,often,often,often,often,often,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,often,sometimes,often,some,most,often,often,often,often,often,often,often,often,all,all,often,often,both,sometimes,sometimes,yes,yes,many,many,often,often,often,often,often,often,often,often,often,often,often,often,,1,0,1,0,1.7142857143,2.8333333333,2.2,1.6,2.6,2.2857142857,1.6666666667,2.8,2.6,2.6
2008,480,3120000024,hispanic/latino,male,NO IEP - Regular Education,ELL,Reduced Price Lunch,mastered,somewhat,mastered,mastered,somewhat,somewhat,somewhat,often,often,sometimes,sometimes,sometimes,often,sometimes,sometimes,often,never,never,some,some,never,never,never,rarely,sometimes,sometimes,rarely,sometimes,some,some,sometimes,sometimes,first only,never,never,no,no,some,some,never,rarely,sometimes,often,often,often,often,often,often,often,sometimes,often,mastered,mastered,mastered,mastered,mastered,somewhat,somewhat,often,often,often,often,sometimes,often,often,sometimes,often,rarely,rarely,some,most,often,sometimes,sometimes,often,often,often,sometimes,often,most,most,often,often,first only,never,rarely,sometimes,no,some,many,often,sometimes,often,sometimes,sometimes,often,often,often,often,often,often,often,,1,1,1,0,1.4285714286,2.5,1.4,0.4,1.6,1,0.5,2.8,2.8,2.1111111111
2008,480,3120000026,hispanic/latino,female,NO IEP - Regular Education,ELL,Free Lunch,somewhat,somewhat,mastered,mastered,mastered,somewhat,somewhat,often,often,sometimes,often,often,often,often,sometimes,sometimes,never,never,some,most,never,rarely,never,never,sometimes,sometimes,never,rarely,some,some,sometimes,sometimes,first only,sometimes,rarely,yes,no,some,none,never,rarely,sometimes,often,sometimes,sometimes,often,often,often,often,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,sometimes,sometimes,often,often,sometimes,often,never,rarely,some,most,sometimes,sometimes,sometimes,rarely,sometimes,rarely,sometimes,sometimes,all,all,often,often,both,rarely,rarely,yes,no,many,many,rarely,sometimes,often,often,often,often,often,often,often,often,sometimes,often,,1,0,1,0,1.4285714286,2.8333333333,1.4,0.8,1,1.4285714286,0.6666666667,2.4,2.6,2.0888888889
2008,480,3120000028,hispanic/latino,female,NO IEP - Regular Education,ELL,Reduced Price Lunch,somewhat,mastered,somewhat,mastered,somewhat,somewhat,mastered,sometimes,often,rarely,often,sometimes,often,often,sometimes,sometimes,rarely,rarely,some,some,often,sometimes,sometimes,often,often,often,often,sometimes,some,some,sometimes,sometimes,no,rarely,rarely,no,no,none,some,often,sometimes,sometimes,often,sometimes,often,often,often,sometimes,often,often,sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1.4285714286,2.3333333333,1.8,1.8,2.8,1.1428571429,1,2.6,2.6,
2008,480,3120000034,hispanic/latino,male,NO IEP - Regular Education,ELL,Free Lunch,somewhat,mastered,somewhat,mastered,mastered,somewhat,somewhat,sometimes,often,sometimes,sometimes,often,sometimes,sometimes,rarely,sometimes,rarely,rarely,none,none,never,never,never,rarely,sometimes,rarely,rarely,sometimes,some,none,rarely,never,no,never,never,no,no,none,some,rarely,sometimes,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,often,rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1.4285714286,2.3333333333,1.4,0,1.4,0.2857142857,0.6666666667,2.2,2,
2008,480,3120000035,hispanic/latino,male,NO IEP - Regular Education,ELL,Free Lunch,somewhat,somewhat,mastered,mastered,mastered,somewhat,somewhat,often,often,sometimes,often,sometimes,sometimes,sometimes,rarely,often,never,never,some,some,never,never,never,never,rarely,sometimes,rarely,sometimes,none,none,sometimes,rarely,no,never,rarely,no,no,none,some,never,rarely,often,sometimes,sometimes,sometimes,often,often,sometimes,often,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,somewhat,often,often,sometimes,sometimes,sometimes,often,often,often,often,never,never,some,some,sometimes,sometimes,sometimes,sometimes,often,often,sometimes,often,most,some,sometimes,often,both,rarely,never,yes,no,some,some,sometimes,sometimes,often,often,sometimes,often,often,often,sometimes,often,sometimes,often,,1,1,1,0,1.4285714286,2.5,1.2,0.4,1.2,0.5714285714,0.3333333333,2.4,2.4,1.9777777778
2008,480,3120000038,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,mastered,somewhat,somewhat,often,often,sometimes,sometimes,often,sometimes,often,sometimes,often,never,rarely,none,some,sometimes,sometimes,sometimes,often,often,often,sometimes,sometimes,some,some,rarely,sometimes,no,rarely,rarely,no,no,none,some,sometimes,never,often,sometimes,sometimes,sometimes,often,often,sometimes,often,sometimes,sometimes,somewhat,mastered,mastered,mastered,mastered,somewhat,somewhat,often,often,often,often,often,often,often,sometimes,often,never,never,some,some,sometimes,sometimes,sometimes,often,often,often,often,often,most,some,sometimes,sometimes,first only,sometimes,sometimes,yes,no,some,many,often,sometimes,often,sometimes,sometimes,sometimes,often,often,sometimes,sometimes,often,sometimes,,0,1,1,0,1.4285714286,2.5,1.8,1.4,2.6,1,0.5,2.4,2.4,1.9555555556
2008,480,3120000044,white,female,NO IEP - Regular Education,English Speaking,Free Lunch,somewhat,somewhat,mastered,mastered,mastered,somewhat,somewhat,often,often,often,often,sometimes,sometimes,often,sometimes,sometimes,rarely,never,some,most,sometimes,sometimes,rarely,often,often,often,sometimes,often,some,some,sometimes,sometimes,first only,rarely,rarely,sometimes,no,some,many,sometimes,sometimes,often,sometimes,sometimes,often,often,often,sometimes,often,,sometimes,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,often,often,often,often,often,often,often,rarely,sometimes,some,most,often,often,sometimes,often,often,often,sometimes,often,all,all,often,often,both,sometimes,sometimes,yes,no,many,many,often,often,often,often,often,often,often,often,often,often,sometimes,often,,1,0,0,0,1.4285714286,2.6666666667,1.6,1.6,2.8,1.2857142857,1.3333333333,2.6,2.5,2.4222222222
2008,480,3120000045,hispanic/latino,female,NO IEP - Regular Education,ELL,Reduced Price Lunch,mastered,somewhat,mastered,mastered,mastered,somewhat,somewhat,often,often,often,often,often,often,often,sometimes,sometimes,never,never,some,most,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,rarely,sometimes,,,,,no,rarely,rarely,no,no,none,some,often,rarely,often,often,often,often,often,often,often,often,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,often,rarely,sometimes,some,most,often,often,sometimes,often,often,often,often,often,all,all,often,often,both,sometimes,sometimes,yes,no,many,many,often,sometimes,often,often,often,often,often,often,often,often,often,often,,1,0,1,0,1.5714285714,3,1.4,1.6,1.8,0.6666666667,0.8333333333,3,2.6,2.4666666667
2008,480,3120000052,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,none,none,somewhat,somewhat,somewhat,none,none,rarely,sometimes,rarely,sometimes,sometimes,often,sometimes,never,sometimes,rarely,never,some,some,sometimes,sometimes,never,often,sometimes,rarely,sometimes,often,none,none,rarely,never,no,never,never,no,no,none,none,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,rarely,rarely,sometimes,often,sometimes,rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0.4285714286,1.8333333333,1,1.2,2.2,0.1428571429,0.6666666667,1.6,1.8,
2008,480,3120000061,hispanic/latino,male,NO IEP - Regular Education,ELL,Free Lunch,somewhat,somewhat,somewhat,mastered,somewhat,somewhat,somewhat,rarely,sometimes,never,sometimes,sometimes,rarely,sometimes,rarely,sometimes,never,never,some,most,sometimes,rarely,never,sometimes,sometimes,sometimes,rarely,sometimes,some,none,rarely,sometimes,no,rarely,never,no,no,none,some,sometimes,sometimes,rarely,often,sometimes,sometimes,often,often,sometimes,sometimes,often,rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1.1428571429,1.3333333333,1,1.2,1.8,0.7142857143,0.8333333333,2.2,2.2,
2008,480,3120000067,hispanic/latino,male,NO IEP - Regular Education,ELL,Free Lunch,none,mastered,mastered,mastered,mastered,mastered,none,rarely,rarely,rarely,often,sometimes,rarely,often,rarely,rarely,never,never,none,none,sometimes,rarely,rarely,often,rarely,often,sometimes,sometimes,none,none,rarely,rarely,no,never,never,no,no,none,none,rarely,sometimes,rarely,rarely,sometimes,sometimes,sometimes,sometimes,rarely,sometimes,often,never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1.4285714286,1.5,1,0.8,2.2,0.2857142857,0.5,1.6,1.6,
2008,480,3120000071,hispanic/latino,male,NO IEP - Regular Education,English Speaking,Free Lunch,somewhat,none,somewhat,none,none,none,none,rarely,sometimes,rarely,often,rarely,sometimes,often,sometimes,sometimes,rarely,never,some,most,sometimes,sometimes,sometimes,often,often,often,often,often,some,none,rarely,sometimes,first only,sometimes,sometimes,sometimes,no,none,some,sometimes,sometimes,often,sometimes,rarely,often,sometimes,often,sometimes,often,rarely,rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0.2857142857,1.6666666667,1.6,1.8,3,1.2857142857,1,2.2,2,
2008,480,3120000073,hispanic/latino,female,NO IEP - Regular Education,ELL,Free Lunch,somewhat,somewhat,somewhat,,,none,mastered,sometimes,often,sometimes,often,rarely,often,often,rarely,rarely,never,never,some,most,sometimes,sometimes,never,often,often,sometimes,often,often,some,none,sometimes,sometimes,no,rarely,never,no,no,none,some,often,sometimes,sometimes,often,sometimes,often,often,often,sometimes,often,often,sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,2.3333333333,1,1.4,2.8,0.8571428571,1,2.6,2.6,
2010,457,5120000060,asian,male,Developmentally Delayed,English Speaking,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,somewhat,somewhat,somewhat,rarely,rarely,never,never,never,rarely,rarely,never,rarely,never,never,none,none,never,never,never,never,never,never,never,never,some,none,rarely,often,first only,rarely,rarely,no,no,none,none,never,sometimes,rarely,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,rarely,none,somewhat,mastered,mastered,mastered,mastered,mastered,sometimes,rarely,rarely,sometimes,rarely,rarely,sometimes,rarely,sometimes,rarely,never,some,some,sometimes,sometimes,sometimes,never,never,never,never,never,some,none,rarely,sometimes,first only,rarely,rarely,yes,no,some,some,sometimes,sometimes,rarely,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,,0,1,1,1,1.2857142857,0.5,0.4,0,0,1.1428571429,0.3333333333,1.6,1.6,1.2888888889
2010,457,5120000137,african american,male,Developmentally Delayed,English Speaking,Regular Priced Lunch,none,somewhat,mastered,mastered,somewhat,mastered,somewhat,sometimes,sometimes,rarely,rarely,rarely,sometimes,rarely,rarely,rarely,never,never,none,most,rarely,rarely,rarely,rarely,rarely,rarely,rarely,never,some,none,sometimes,sometimes,first only,never,never,no,no,none,none,never,rarely,rarely,rarely,rarely,rarely,rarely,sometimes,sometimes,sometimes,rarely,rarely,none,mastered,mastered,mastered,somewhat,mastered,somewhat,often,often,rarely,sometimes,rarely,sometimes,rarely,rarely,often,never,never,none,some,sometimes,sometimes,sometimes,never,sometimes,rarely,never,rarely,some,some,sometimes,often,first only,never,never,sometimes,no,none,some,rarely,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,rarely,,0,1,1,1,1.2857142857,1.5,0.6,1,0.8,0.8571428571,0.1666666667,1,1.6,1.2444444444
2010,457,5120000069,white,male,Developmentally Delayed,English Speaking,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,sometimes,sometimes,sometimes,sometimes,sometimes,some,most,often,often,often,sometimes,sometimes,sometimes,sometimes,sometimes,some,none,sometimes,often,first only,sometimes,sometimes,yes,sometimes,some,many,often,often,often,often,often,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,often,often,some,most,often,often,often,often,often,often,often,often,all,some,sometimes,often,first only,sometimes,sometimes,yes,sometimes,many,many,often,often,often,often,often,often,often,often,sometimes,often,often,often,,0,1,0,1,2,3,2,2.4,2,1.5714285714,2,3,3,2.4666666667
2010,457,5120000081,white,female,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,often,often,sometimes,some,most,often,often,often,often,often,often,often,often,most,some,often,often,first only,sometimes,often,yes,yes,many,many,often,often,often,often,often,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,sometimes,often,often,often,often,often,often,often,most,most,often,often,often,often,often,often,often,often,all,most,often,often,both,often,often,yes,yes,many,many,often,often,often,often,often,often,often,often,often,often,often,often,,0,0,0,0,2,3,2.8,2.4,3,2.1428571429,2.3333333333,3,3,2.6666666667
2010,457,5120000113,white,male,Developmentally Delayed,English Speaking,Regular Priced Lunch,somewhat,mastered,mastered,mastered,somewhat,mastered,mastered,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,often,rarely,never,some,none,sometimes,sometimes,sometimes,often,sometimes,often,often,sometimes,none,none,sometimes,sometimes,no,never,never,no,no,none,many,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,somewhat,mastered,somewhat,mastered,somewhat,mastered,somewhat,sometimes,often,sometimes,sometimes,rarely,sometimes,sometimes,rarely,often,rarely,rarely,some,some,sometimes,sometimes,sometimes,often,sometimes,often,sometimes,often,some,some,sometimes,often,first only,rarely,rarely,sometimes,no,,,,,,,,,,,,,,,,0,1,0,1,1.7142857143,2.1666666667,1.6,1.4,2.6,0.5714285714,1,2.2,2,1.6129032258
2010,457,5120000117,white,male,Developmentally Delayed,English Speaking,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,somewhat,somewhat,somewhat,sometimes,sometimes,rarely,rarely,rarely,sometimes,sometimes,rarely,sometimes,rarely,never,none,most,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,some,none,rarely,sometimes,no,rarely,never,yes,no,none,many,rarely,rarely,rarely,sometimes,rarely,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,none,somewhat,mastered,mastered,somewhat,somewhat,somewhat,rarely,rarely,never,rarely,rarely,rarely,never,rarely,rarely,never,never,some,some,sometimes,sometimes,rarely,often,sometimes,often,rarely,sometimes,none,none,rarely,rarely,no,rarely,never,sometimes,no,none,some,sometimes,rarely,rarely,rarely,rarely,rarely,rarely,rarely,rarely,rarely,rarely,rarely,,0,1,0,1,1.2857142857,1.5,1.2,1.8,2,0.7142857143,1,1.4,2,1.0222222222
2010,457,5120000125,white,male,Developmentally Delayed,English Speaking,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,sometimes,sometimes,sometimes,sometimes,sometimes,some,most,often,often,often,sometimes,sometimes,sometimes,sometimes,sometimes,some,most,sometimes,often,first only,sometimes,sometimes,yes,sometimes,some,many,often,often,often,often,often,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,often,often,some,most,often,often,often,often,often,often,often,often,all,some,sometimes,often,first only,sometimes,sometimes,yes,sometimes,many,many,often,often,often,often,often,often,often,often,sometimes,often,often,often,,0,1,0,1,2,3,2,2.4,2,1.8571428571,2,3,3,2.4666666667
2010,457,5120000054,hispanic/latino,male,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,somewhat,mastered,mastered,mastered,somewhat,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,sometimes,sometimes,some,most,often,often,often,often,often,often,often,often,none,none,sometimes,sometimes,no,rarely,rarely,yes,sometimes,none,many,often,sometimes,often,sometimes,often,often,sometimes,often,sometimes,sometimes,often,sometimes,somewhat,mastered,mastered,mastered,somewhat,mastered,mastered,often,often,often,often,often,often,often,often,often,sometimes,sometimes,some,most,often,often,sometimes,often,often,often,often,often,some,some,sometimes,often,first only,sometimes,sometimes,yes,yes,some,many,often,sometimes,often,often,often,often,often,often,often,often,sometimes,sometimes,,0,1,1,0,1.7142857143,3,2.4,2.4,3,0.8571428571,1.6666666667,2.6,2.4,2.2888888889
2010,457,5120000065,hispanic/latino,female,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,often,sometimes,sometimes,some,most,often,often,often,often,often,often,often,often,most,some,sometimes,often,first only,sometimes,sometimes,yes,sometimes,some,many,often,often,often,often,often,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,often,sometimes,sometimes,some,most,often,often,often,often,often,often,often,often,all,some,often,often,first only,often,often,yes,yes,many,many,often,often,often,often,often,often,often,often,often,often,often,often,,0,0,1,0,2,3,2.6,2.4,3,1.8571428571,2,3,3,2.5555555556
2010,457,5120000140,hispanic/latino,female,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,sometimes,sometimes,sometimes,rarely,rarely,some,most,often,often,often,often,often,often,often,often,most,some,sometimes,often,first only,sometimes,rarely,yes,yes,some,many,often,often,often,often,sometimes,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,sometimes,sometimes,most,most,often,often,often,often,often,often,often,often,most,some,sometimes,often,first only,often,often,yes,yes,many,many,often,often,often,often,often,often,often,often,often,often,sometimes,often,,0,0,1,0,2,3,1.6,2.4,3,1.7142857143,2.1666666667,2.8,3,2.4888888889
2010,457,5120000012,white,male,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,mastered,mastered,sometimes,often,sometimes,sometimes,sometimes,often,sometimes,rarely,sometimes,rarely,rarely,some,most,often,sometimes,sometimes,often,often,often,often,often,some,none,sometimes,sometimes,first only,rarely,rarely,yes,yes,some,many,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,somewhat,mastered,mastered,mastered,mastered,mastered,mastered,often,often,sometimes,often,often,often,often,sometimes,often,sometimes,sometimes,some,most,often,often,often,often,often,often,often,often,some,some,sometimes,sometimes,first only,sometimes,rarely,yes,yes,some,many,often,often,often,often,sometimes,sometimes,sometimes,sometimes,sometimes,often,sometimes,sometimes,,0,1,0,0,2,2.3333333333,1.4,2,3,1.1428571429,1.8333333333,2,1.8,2.1777777778
2010,457,5120000005,hispanic/latino,male,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,mastered,mastered,mastered,mastered,somewhat,somewhat,mastered,often,often,often,often,often,often,often,often,often,sometimes,rarely,some,most,often,often,often,often,often,often,often,often,most,none,sometimes,often,first only,often,sometimes,yes,sometimes,some,many,often,often,often,often,often,often,often,often,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,sometimes,sometimes,sometimes,rarely,rarely,sometimes,often,often,often,often,often,some,most,often,often,often,often,often,often,often,often,all,all,often,often,both,often,often,yes,yes,many,many,often,often,often,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,rarely,rarely,rarely,,0,1,1,0,1.7142857143,3,2.4,2.4,3,1.8571428571,2,3,2.2,2.3777777778
2010,457,5120000093,white,female,NO IEP - Regular Education,English Speaking,Reduced Price Lunch,mastered,mastered,mastered,mastered,mastered,mastered,mastered,sometimes,often,sometimes,often,often,often,often,often,often,sometimes,sometimes,some,most,often,often,often,often,often,often,often,often,some,some,sometimes,often,first only,sometimes,sometimes,yes,no,some,many,often,sometimes,often,sometimes,sometimes,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,sometimes,often,often,often,often,often,often,often,often,most,most,often,often,often,often,often,often,often,often,some,some,sometimes,often,first only,often,often,yes,yes,some,many,often,often,often,sometimes,often,often,often,sometimes,sometimes,often,sometimes,often,,1,0,0,0,2,2.6666666667,2.6,2.4,3,1.7142857143,1.6666666667,2.2,2.2,2.4444444444
